183.086273721,612.87097168,63435492.0
249.096684651,241.578994751,62062720.0
322.076785809,735.531005859,16322058.0
328.10260679,512.557983398,31457564.0
156.076710401,619.067016602,153905072.0
271.164921033,265.368011475,102411248.0
134.059974372,419.785003662,133071904.0
147.028775532,697.835021973,2208058.75
146.081100915,448.25201416,96690216.0
114.066157337,495.253997803,2974600448.0
132.076651836,630.231994629,1446148992.0
271.226590441,219.395004272,1482303.875
343.1235131,660.023010254,1852366.625
339.201215074,267.868011475,998846.9375
126.021883021,640.15802002,173055248.0
296.918164413,1257.32995605,2353446.5
212.935761745,1257.32995605,874596.5625
104.070544573,610.362976074,158860320.0
193.081818837,592.989990234,14109230.0
138.054915129,543.499023438,276155904.0
147.076317288,630.231994629,60722212.0
257.149324613,280.256011963,97657392.0
147.112743028,933.875976562,25730300.0
245.149336789,282.725006104,80226024.0
259.165019179,275.290008545,32025376.0
309.165569857,798.234008789,6780708.0
514.09358165,252.871002197,11829511.0
299.258066653,215.647003174,1080171.125
265.118033927,408.687011719,526675392.0
247.165099007,744.354003906,2657198.5
170.092273514,560.775024414,428687712.0
131.117863403,909.267028809,222233872.0
118.086210549,529.883972168,824063936.0
258.169784448,430.893005371,66636968.0
412.063128425,219.395004272,1701183.125
201.112033464,264.132995605,2703623.5
129.054558753,611.601013184,7214206.5
153.075656532,588.015014648,12309000.0
151.144060794,522.469970703,1617763328.0
229.118137391,597.943969727,153472720.0
142.086229272,442.07901001,107482120.0
232.027265427,412.386993408,121894544.0
198.058252386,371.574005127,28835524.0
441.161151568,233.800003052,22960716.0
149.02666146,471.786987305,15710302.0
188.070504794,553.369995117,9093033.0
357.249503359,834.344970703,22197216.0
207.049961799,679.960998535,580310.5625
262.037760348,650.086975098,19870698.0
175.11892249,998.015014648,33902704.0
215.016150824,721.739990234,7431814.0
461.079647713,223.214996338,464840.09375
353.0713997,687.669006348,1356637.75
206.048108419,246.576004028,4059965.0
265.117930696,288.890991211,348531552.0
283.103421084,454.450012207,39254856.0
163.115630297,583.07598877,136164816.0
243.133725166,283.959014893,74433304.0
295.226780964,223.214996338,529506.875
189.159690497,854.851013184,306351136.0
141.065767812,465.593994141,481351104.0
137.07091079,1136.29003906,273681952.0
153.065779017,421.018005371,155011536.0
176.055306433,597.943969727,12991592.0
396.0682902,232.557998657,8415125.0
308.050460703,245.341995239,190970720.0
376.787784125,1320.15002441,4236078.0
358.131816627,218.145004272,1837475.625
313.237245337,220.64100647,263498.1875
360.100994823,259.114990234,69233376.0
380.90035619,1257.32995605,655777.75
175.14408429,838.151977539,320490528.0
192.050220185,666.24798584,10850884.0
118.06106997,668.724975586,257143472.0
310.047309565,245.341995239,68280696.0
175.08255901,679.960998535,123621008.0
514.700503385,1318.91003418,650908.5625
253.114057572,690.155029297,16097271.0
546.119839608,237.805999756,8358656.5
179.054926503,589.25,5173884.5
464.191498783,275.290008545,2497125.75
295.174939938,274.054992676,1864279.5
627.201077104,725.473999023,579379.0
180.08659612,721.739990234,1840590.125
157.013181831,705.456970215,1212813.875
204.032512164,710.453979492,895532.125
185.044420376,240.279006958,5054730.0
313.085023884,417.319000244,124065552.0
193.08190296,690.155029297,23654676.0
420.124797996,687.669006348,1221937.75
116.001191979,696.536010742,362037.6875
330.981679696,695.296020508,175825.046875
285.180602476,250.281997681,4788612.0
144.101901137,513.791992188,295254240.0
260.196717931,795.682983398,28422894.0
312.130075216,453.216003418,49336056.0
286.103082608,444.54800415,10624980.0
293.114856612,227.309005737,561005.875
267.133571751,270.338989258,5078323.5
213.024836711,471.786987305,8997480.0
256.030053156,699.07598877,741557.375
358.892481831,1254.65002441,209895.40625
444.20498899,224.458999634,199158.671875
268.102539308,669.963989258,1954868.75
484.082755142,249.04699707,10635608.0
188.115502471,714.213989258,17061570.0
227.113643391,642.664978027,1969857.25
157.013186292,683.721008301,4574372.5
148.060364521,604.161987305,4142323.75
244.154196489,439.574005127,20698318.0
369.129094874,463.125,9503822.0
439.164359257,233.800003052,75567368.0
287.221548019,228.550994873,1986225.75
427.964809088,696.536010742,607691.3125
370.087471595,228.550994873,12132107.0
416.315900376,221.968002319,721621.75
150.058306641,413.618988037,61918844.0
184.060390137,264.132995605,9127814.0
180.065417512,320.985992432,93054808.0
205.154651609,772.721008301,76112768.0
309.190653038,259.114990234,1212604.75
247.092192181,592.989990234,15265703.0
291.082107166,653.833007812,6606297.5
106.049874757,653.833007812,19289674.0
324.045455313,252.871002197,2774306.5
133.097147294,875.41998291,5462230.0
369.249583375,834.344970703,2269591.0
191.10249347,600.418029785,39424748.0
290.145708449,700.317016602,7762946.5
237.071502233,619.067016602,7355365.5
144.101866114,501.420013428,272988832.0
102.091318164,954.687988281,136340032.0
171.07632246,445.782989502,101051456.0
210.060787385,699.07598877,37678800.0
219.0611414,673.721008301,3258194.5
203.150233868,853.598022461,528871328.0
189.050581092,677.479980469,987632.3125
234.023038116,413.618988037,5269274.0
325.185462425,277.786987305,798959.25
265.164340251,269.101989746,4742687.0
278.01488586,371.574005127,9329240.0
428.073829756,223.214996338,2396774.75
466.298664826,213.141998291,193556.453125
161.128386026,905.447998047,22610828.0
282.192230409,796.981018066,9364022.0
120.101923376,772.721008301,9633299.0
290.159552398,479.195007324,21698160.0
263.102406947,412.386993408,5467640.0
201.127356142,220.64100647,618927.25
346.085632121,233.800003052,6777505.0
321.180956162,279.020996094,831215.5625
281.1492874,259.114990234,5603592.5
351.925194936,699.07598877,113229.203125
277.95790834,699.07598877,104766.171875
132.101873273,605.398986816,9777983.0
251.12745466,250.281997681,2187622.0
249.106864219,495.253997803,17923570.0
104.10692506,923.58001709,489561152.0
203.138942999,562.015014648,368487488.0
204.134260596,550.901977539,95446528.0
282.119478862,657.546020508,198782592.0
367.149782541,640.15802002,15862387.0
264.118708614,619.067016602,137795136.0
176.10290194,650.086975098,110987456.0
554.297769831,269.101989746,993322.875
517.076281142,280.256011963,928781.375
146.092316187,643.901977539,85998112.0
264.118703597,636.450012207,81005632.0
255.097295654,1040.33996582,5355503.5
94.0651104976,1036.44995117,40305732.0
198.097192525,697.835021973,11916011.0
175.071334523,798.234008789,10832620.0
201.159703922,738.064025879,20365722.0
242.28401744,23.8819007874,8727232.0
72.0808113194,1194.81005859,7558850.0
453.125267648,673.721008301,7262170.5
330.081913367,719.218017578,5607663.0
484.290490778,257.880004883,4607014.0
251.159988621,814.91998291,347445.40625
219.145149865,813.653015137,1248171.875
618.139077259,219.395004272,133314.53125
366.175864563,749.601989746,515758.78125
484.828745557,1384.65002441,166609.859375
245.076589977,558.304992676,26725730.0
486.079388798,246.576004028,4267585.0
252.10747837,592.989990234,2524465.5
200.128037472,252.871002197,2561315.75
392.05634316,221.968002319,310133.375
432.066650044,218.145004272,203051.734375
199.144010728,424.721008301,7336541.5
218.974702559,694.054992676,685113.75
126.091350641,853.598022461,4770554.0
171.14913995,762.505004883,3008842.0
410.082357171,227.309005737,1319445.125
301.161906341,668.724975586,1239187.625
315.177472461,595.460998535,21222484.0
147.0473752,568.187988281,31039188.0
232.027285999,392.621002197,26543826.0
115.086597825,1058.9699707,992780.375
315.253289596,225.70300293,103490.40625
285.205975579,224.458999634,245711.0625
251.148656968,280.256011963,2528838.5
139.002529322,240.279006958,3087002.25
115.075342801,250.281997681,6296940.5
206.102143456,638.92199707,4945551.0
