233.128325966,270.051971436,813277504.0
222.097098841,541.954528809,66877704.0
244.092572393,554.828186035,74503424.0
243.09745062,394.393920898,16144016.0
151.096449592,356.481384277,7115260.5
231.086210541,242.131561279,4391076.0
180.08654234,640.395751953,10933247.0
415.211153985,229.113296509,1717628.75
114.066127134,488.364654541,1000544128.0
210.079366203,375.721435547,259654016.0
149.080839029,353.961303711,2077391.625
132.065474105,614.196411133,111030472.0
383.094324822,212.228866577,24004216.0
176.102923309,649.697265625,42775952.0
269.087754856,518.888122559,52341376.0
207.159089044,248.56640625,13622025.0
152.056663636,583.022888184,31393850.0
116.070575203,572.819824219,451333056.0
258.109862756,603.748718262,255071392.0
343.128691848,648.36920166,210866.15625
227.11237729,507.50491333,498987.9375
287.221378566,221.277160645,1652279.75
265.118027773,352.710266113,3685475.25
760.584018547,223.899765015,191435.15625
127.050144299,515.102478027,599928960.0
197.101983084,471.926361084,1099492.0
151.08656846,295.035491943,31222342.0
330.059479916,453.656005859,26996854.0
251.10240743,302.639770508,1047663.625
135.043991213,520.156921387,11801835.0
403.23230643,218.658691406,992618.1875
355.06308624,291.305114746,36922496.0
314.091536307,470.625,2595059.0
130.049901492,627.22442627,10150563.0
117.054640031,394.393920898,4608807.0
361.221710867,219.96395874,915934.5
287.221384937,1326.9128418,1101293.5
203.054996449,319.102661133,585585.8125
193.143542303,275.001403809,14011639.0
323.159966894,240.833831787,1001119.4375
434.203138919,552.244506836,3499399.0
124.039315593,395.630065918,479256032.0
195.122738897,303.929595947,2097113.875
205.097099249,548.380981445,62038216.0
102.054943665,369.439941406,15876888.0
148.060377493,593.450744629,16044563.0
117.05455977,498.450805664,8298283.5
264.107577321,403.143280029,1724086.5
222.097145963,584.317077637,8712307.0
239.127714704,240.833831787,479745.25
118.086174648,562.603210449,97488936.0
167.033916692,575.356201172,2696465.0
127.038915909,540.666503906,113253.015625
136.061718731,483.335144043,311513440.0
185.04445495,243.425415039,1214010.75
227.117745196,249.840408325,11760390.0
229.08184147,436.030883789,4137104.5
189.123294325,623.341308594,180714656.0
249.123127832,295.035491943,33587208.0
279.158814569,222.589553833,2581074.25
126.021919849,633.774291992,2729610.75
218.987564165,674.937866211,546558.1875
174.087422394,619.452758789,1218688.125
191.127753558,260.05645752,312626.71875
267.171703354,225.203216553,12687279.0
149.023260615,222.589553833,576148.75
102.054957198,611.560058594,1644967.125
404.206420948,234.32862854,117555.84375
150.058291469,532.954162598,216307136.0
298.096538138,384.401428223,172385456.0
159.076409172,649.697265625,7667839.5
168.065549444,251.111633301,11784948.0
211.10934329,225.203216553,1408281.125
441.133233953,375.721435547,2694173.75
196.096835856,260.05645752,999367.5
140.081800379,1042.68432617,1584933.25
178.976973192,529.132568359,4259859.0
92.0492597622,296.285217285,402760.875
647.458312914,212.228866577,275075.8125
221.101941961,352.710266113,266566.125
174.091339995,567.729064941,47013944.0
170.081089407,427.317077637,2144273152.0
