349.200915512,208.31300354,60982396.0
253.128007223,467.234008789,35089320.0
667.228629034,676.494018555,4032921.75
505.176528856,658.755981445,4808667.0
130.049900728,482.765991211,247324512.0
183.086306918,613.388000488,48964084.0
379.211555463,210.783996582,6467275.0
515.413034513,219.48399353,15260396.0
829.280898044,685.234008789,1226801.375
387.179998325,239.110992432,12622975.0
328.139026463,445.890014648,29501134.0
258.109878805,605.939025879,1099428992.0
397.170605736,314.477996826,802466.1875
319.190523121,205.735992432,9439155.0
147.07637823,628.815979004,28795256.0
374.170951009,294.468994141,8362599.0
152.056683382,589.700012207,165917856.0
345.206108276,205.735992432,11208909.0
205.097192124,553.526977539,36771424.0
138.055001797,545.999023438,456857600.0
193.143451147,277.70199585,31298328.0
156.076763016,621.073974609,110043960.0
280.138933384,500.483001709,78958160.0
371.154883059,513.556030273,1961539.125
118.086214625,529.820983887,1698129920.0
540.270788834,261.653991699,7450965.5
335.185356615,212.020004272,1759003.5
266.123161904,635.046020508,294813312.0
321.147811751,287.882995605,2063632.75
153.075730243,585.96697998,21324176.0
489.248466442,209.54800415,646881.625
226.118483151,415.511993408,69277000.0
282.118180683,553.526977539,15781133.0
116.070560297,577.268005371,2079356160.0
229.143466797,244.410003662,1579224.5
309.205904004,243.171005249,471469.5625
186.112442646,291.983001709,197836.9375
133.097125496,873.604980469,31991762.0
309.165451085,798.200012207,21054264.0
401.172489625,205.735992432,13729020.0
253.093133748,482.765991211,3300294.0
355.153904311,248.292007446,10513882.0
251.185156504,260.221008301,8520598.0
278.123376574,542.280029297,177812096.0
137.045779671,512.320007324,69903648.0
146.092325922,643.789978027,225382736.0
991.33405746,689.007019043,950191.9375
158.081179007,281.432006836,15015682.0
456.20753704,510.903015137,6633608.0
252.107631087,592.257995605,46108228.0
403.15190697,212.020004272,1032617.125
126.054906634,420.519989014,159081920.0
244.092925168,559.742004395,19470474.0
303.10715846,460.834991455,402676.78125
239.112473755,509.662994385,1216727.75
262.128204909,410.32598877,1207945.625
287.221459605,229.710006714,5540757.5
295.113574859,589.700012207,9056257.0
227.102500172,428.341003418,33222366.0
242.113387258,478.834014893,15960940.0
132.06548759,567.288024902,18472026.0
397.170358833,410.32598877,742596.0
427.291605889,249.533996582,796918.6875
227.127648492,295.710998535,2428154.0
357.249516781,837.513000488,4582468.5
663.453547571,219.48399353,3320170.0
251.112413694,434.589996338,1578650.0
138.919434571,1330.39001465,581431.6875
283.103458123,438.406005859,2807574.25
